date,ERA5,ACCESS.ESM1.5,BCC.CSM2.MR,CanESM5,GFDL.ESM4,IPSL.CM6A.LR,MIROC6,MRI.ESM2.0,NorESM2.LM
2003-01-01,44850.1301686958,43540.9885159622,52176.3105454687,33095.617494178,30306.3558862924,28434.2806454838,33737.4883307661,27571.5094101003,39395.3930580398
2003-02-01,33460.4161926226,33482.6429866146,35461.0086229104,34536.5951728209,31551.1837933059,34506.9020750486,31110.4581928716,30410.1466080272,49681.9053867025
2003-03-01,27409.9056071222,33139.4823758567,42158.1063833805,28156.3021056636,39510.8814660531,34133.5231558403,31582.6437982755,33332.3579477813,39143.0904413493
2003-04-01,29615.4915753609,33054.6830454926,23319.3098292711,28975.9849652743,29525.9651412122,27996.5108373644,34726.6532147915,36706.4690885524,30066.513053918
2003-05-01,25662.0738698372,41430.5948760511,39741.3306830845,29594.7448144282,40651.4704152145,34467.5844024613,36131.1314711733,25677.0637095459,28877.7855498689
2003-06-01,48288.6852047752,71251.7716066503,43577.936001084,50512.2580018699,48078.1334665287,51916.3657840134,42306.015610833,72463.6815002721,44776.1352675707
2003-07-01,42836.1203951361,45795.3471084798,41550.0896672857,50778.1726477538,54641.2172042685,56625.497302209,50997.5283331496,50910.8335644603,49782.4912576247
2003-08-01,43683.3822288348,51799.4047216486,51403.2962321652,49916.2974266194,43126.71593867,47814.7155788329,52470.9785824617,51245.6477374601,50813.3436215845
2003-09-01,65803.5699553895,65241.7715240022,58507.4005293522,49985.4848214905,57450.2496249448,64326.1387203834,67305.5255515294,54325.7052744036,53006.0637166808
2003-10-01,78717.1022598693,64575.1867528426,58875.6630101638,69379.4648923283,66390.6607984156,63354.095894822,54373.703414505,60065.6400139441,61350.0832119243
2003-11-01,67872.9077309649,38909.6847900989,21339.9432148829,23142.2885774622,37938.0921947017,61487.5579507076,54373.703414505,50381.1085110018,54079.5895019582
2003-12-01,58823.40421502,47197.4758460193,46057.6196121316,44295.1842488434,48430.8839269684,51452.9399133337,55053.4332498014,54564.4486413279,42598.7121649856
2004-01-01,34996.919362049,40478.5574962239,50836.2342119326,39284.5108983621,32777.7437301423,28434.2806454838,55889.0568072665,31661.4075811221,25413.7398331879
2004-02-01,32390.9826155497,49940.7570497328,46373.7397628676,31957.265649378,41443.2967689998,31358.1002951384,57835.5411572028,27514.1971115446,29879.259700386
2004-03-01,19117.0503448229,46550.8623643905,25626.7987720735,35139.3076075905,48958.0298591338,40721.7548606177,42720.6814407884,49879.8243928359,41529.1030563079
2004-04-01,20641.0947140687,38691.0789555593,25428.6618351144,35320.0929937363,22229.559691531,20880.4965549365,41126.0305584392,27514.1971115446,25413.7398331879
2004-05-01,33947.906149173,59231.6831754111,46624.6059804543,36928.2231520568,31162.1365614752,51460.5580678515,58057.2948980709,32922.674347168,47069.7407309826
2004-06-01,32797.3996174549,45718.2487342506,38703.1496839293,37615.3688359361,43681.1021072326,47654.1920120494,37857.4396596678,47357.323145435,37491.8889177408
2004-07-01,46936.2365028319,37650.7724680677,46570.7956014583,45987.3612612186,59060.8766779371,51408.8999596055,49812.9643327115,53665.5013589807,39583.7161199796
2004-08-01,45803.2210031606,59171.070965541,64914.0261553745,43413.1881073248,41665.9591730475,69771.149417651,36131.1314711733,45485.9340207869,49034.1630099805
2004-09-01,67389.1113289335,53860.3482773859,71032.0266087667,61486.0099507814,64570.6415047479,62878.5494045715,59990.4689905227,66958.7405591352,69404.5396576695
2004-10-01,71673.2861144438,54553.4843396729,58875.6630101638,68783.8421550668,62630.479571538,69771.149417651,26486.1659100473,45581.9034492545,76230.1715034974
2004-11-01,61347.0292239284,56220.3841013749,42102.1534065392,48608.584509303,61558.0587013541,64100.6918589647,61012.0388155142,55071.2691096905,48973.9281994681
2004-12-01,47352.6405885983,40604.7437351588,51788.9220738286,44027.3352353648,37228.824224807,43783.4145897737,42434.3617761532,38276.891418349,36349.039561927
2005-01-01,47814.6788224983,39782.8865237812,45673.4118801279,39172.938425044,47292.9886649242,36261.5178263589,35459.3083793227,46617.3356932316,49140.7248717616
2005-02-01,39302.5584711998,36944.078683997,60821.0510100399,35695.8510971231,32839.7412681367,34592.4264620358,33771.825501663,37951.4313499205,34934.4910364874
2005-03-01,28120.8319937198,45881.8193247026,37304.6697031177,31909.2413682054,30306.3558862924,30596.9613887755,32624.0008803543,32029.7408533878,29040.8952416049
2005-04-01,26067.1723089852,33482.6429866146,40087.6607036571,36764.3626652279,30890.913109193,43211.6993531913,36463.9702631827,38461.5908386356,38255.0090659802
2005-05-01,44250.1998733127,58676.9123829862,60821.0510100399,50908.0496108503,26498.8888346768,46601.4840626723,69912.6035882102,54768.4611678532,52295.6250495701
2005-06-01,64102.4635836287,55032.5461120432,53934.8743820808,52485.9678621483,55191.8301397998,61061.2879942606,55254.8336902468,51418.5325764088,72370.5367187743
2005-07-01,60583.2888895573,49899.9323495178,50226.6055505197,52655.9281043819,60398.2502992068,57317.2544138769,52266.8157245443,54701.1743102762,58362.6065020807
2005-08-01,56051.131360601,47048.6103760992,58835.4914792347,53082.1422276651,59905.5176385551,59872.471563318,51263.1767452132,54507.6121029381,57589.9592167705
2005-09-01,70192.9290481389,54257.8747842283,67001.9020000288,61600.5674835704,62390.6740708659,59911.8229922537,56190.5836529314,56447.5783896663,70919.6432049006
2005-10-01,107497.973246117,54471.3490674335,39939.6419804536,54584.0147988222,53234.8453088594,42715.5238631262,62651.7346795698,63940.4030685457,49591.0327240044
2005-11-01,62538.2608305705,56081.6700678526,47791.6250918848,51658.0539685068,57275.6224206651,52137.8576598988,54944.5976496144,54631.3160604078,50917.7775211971
2005-12-01,44919.7847148713,41836.1023326022,44677.1675580736,43530.8074958534,41161.4261812077,37852.298550762,50056.5735939079,36076.2423415619,42828.7201749236
2006-01-01,45047.4353565164,48343.3882949119,38940.3149958371,40724.0335423044,37297.2446506339,37442.7288891307,44530.7034237907,39553.8845736625,53847.6460358456
2006-02-01,33654.2620196338,34596.4552431228,34131.3398969055,34677.2236346238,35765.2999184916,38275.3445885147,44221.4947715444,27952.6159865522,43747.3907686653
2006-03-01,14971.857741301,28044.9257927907,27832.8087085632,24873.7001232313,29368.5578549054,19720.6240842011,27872.6401357244,35976.3165947695,29860.1683981126
2006-04-01,15440.0799460453,32372.0703905393,28259.6257946655,34809.8591786496,30109.209098728,20216.7859018289,35498.0469869626,26342.0429403693,25791.5718999724
2006-05-01,26036.5876245075,23917.3205580424,37863.9638970154,39326.5841285597,29405.5228938502,46601.4840626723,37487.2517879295,35193.0380807365,36436.2081896465
2006-06-01,55163.6771467214,53330.9348036105,44225.6651474591,52418.5170768127,49866.1242813527,44390.6621311701,44954.351748845,55322.0469441673,57589.1085510926
2006-07-01,44855.1962618975,43522.8888319163,47296.8579357007,48113.1005069758,50187.3806294087,55426.9155413255,49405.8278041918,44319.2536841234,38170.6174024397
2006-08-01,42474.9083492584,39666.1481527863,42014.5066468833,45465.4046332852,52019.7825481711,49251.0780678,53546.5454594894,53362.392585923,46999.6729960492
2006-09-01,59423.4426469018,53387.3598575347,62499.0768933097,55376.5498941626,59855.2048701821,50839.8473646347,47949.8404106753,55543.0159617417,50196.4607846181
2006-10-01,72003.2311014759,51265.0730729071,59583.7616292537,58053.1946610266,55925.438671581,48147.5284243979,65056.3343934203,64005.0269441916,71385.5515365147
2006-11-01,69417.6930864372,51912.9096233273,52930.9396923004,53703.0666893288,60681.5956926602,61225.8403692614,59040.8600322994,62188.720896857,54676.6100736643
2006-12-01,53427.4722972479,49333.22033236,43591.9150075994,40322.3789761082,41855.0997625938,39609.7448471761,43104.4966353786,47267.4729050807,47069.7407309826
2007-01-01,39102.486970878,52096.9592763329,34361.3569931202,41300.9479537374,36912.5554058417,38393.4261347269,40651.3670231115,41285.1192565363,39395.3930580398
2007-02-01,33700.0836900181,40271.652464221,31993.8069879598,36105.7640574083,32812.6376013996,36193.9930799487,33929.8818331985,35389.0269359251,26497.7588633662
2007-03-01,28422.9535610168,40251.1424143913,37641.4097670254,28994.827862048,32480.68355126,29489.0020103874,32637.7920380631,27571.5094101003,21309.440143398
2007-04-01,17697.8329282289,38373.9745177021,18211.9892564814,51868.8419957792,25799.973091368,70838.8225701136,35629.24201493,21010.8643546886,47683.2136551293
2007-05-01,45208.3729910637,45864.3517460999,56484.5475952142,38647.7411257466,30109.209098728,34645.5054794426,48802.1123104232,49805.8506560583,57169.8361853221
2007-06-01,39419.4740846436,53576.3180010356,45377.6647226289,38398.6143438704,43588.9087757804,48462.7942108764,48629.1251742825,45087.6926834741,42753.7007127272
2007-07-01,40268.0906268281,57811.1610777,48944.849128306,43579.4662491369,45206.8670692358,49332.0494370847,42449.6760734656,52584.9509961496,42807.2248253258
2007-08-01,63597.0199024575,36779.4315531885,52070.1093991229,60323.5318283735,47605.5791217733,38497.4066545641,61446.6368548122,69855.1699030564,42753.7007127272
2007-09-01,56437.4773583657,49449.4386775436,58875.6630101638,47195.5142421036,43192.5096171432,50871.883439363,37574.7643543203,49135.3184757203,42807.2248253258
2007-10-01,89438.3061746574,71521.5445779697,78335.9506244088,67660.2286802871,64700.3376973857,69638.5174655521,68318.0481064294,66381.9367477439,79366.5596360375
2007-11-01,65455.64218455,42964.9914081385,66271.7474261467,22540.9776233812,45427.2269777166,50918.5201339167,58251.8226818551,27703.7060500106,49455.3727478216
2007-12-01,46538.7720620259,38373.9745177021,44157.9443635816,50785.1615250252,39330.618830673,45162.5418994359,36703.8454308004,41243.9254649639,39672.474050563
2008-01-01,44273.3365558984,31978.0398972373,36113.4517848488,44980.2420010575,37960.3864129691,42981.2318636432,43463.1464309314,31005.2028549554,57589.9592167705
2008-02-01,24415.2927863862,33953.5840407421,55683.7623338467,34603.8176436458,47853.561922996,43517.8787294729,33771.825501663,26015.6955314889,29040.8952416049
2008-03-01,20432.947312572,31978.0398972373,31153.9668154431,25366.8255173198,28566.0884073095,28645.0984646221,26637.5425597881,24031.4798179171,24068.9493901925
2008-04-01,18996.750960449,31612.7949082981,25316.7572660763,25349.5911610943,26803.6193117791,20251.93252763,39529.2993104703,26015.6955314889,34058.4166822394
2008-05-01,23878.047552989,30571.8245979578,49840.2949506185,31624.5218341767,31162.1365614752,32062.0134541414,39900.2575902912,34718.9314685014,28669.6568270502
2008-06-01,27084.1727383305,42202.6872315117,42598.5871367905,35689.2251219343,33797.9407945889,38570.4535617243,39720.5164748741,42347.6501525233,42727.0544938924
2008-07-01,44116.7361463121,20224.5004503971,53830.6100670971,46811.9655478013,38109.870563696,60852.416087223,51949.4561440672,56770.3295782337,76453.0080179665
2008-08-01,61618.6242530174,58556.8596716754,57718.8953359315,60323.5318283735,53431.6212195166,52746.2336528761,51892.2993048564,56770.3295782337,58712.1317060569
2008-09-01,87503.1823085778,40270.4302969315,66841.2666626617,52485.9678621483,61731.3701151012,62537.066923575,60138.7631547885,50338.7437344876,76239.2229999075
2008-10-01,79248.9465452568,67820.6907465671,66424.3351244547,72418.3217858896,64645.1436162446,60637.5203385531,69912.6035882102,64593.9019304902,76230.1715034974
2008-11-01,68149.2558463617,56032.2966369776,42887.4564720932,54584.0147988222,47468.9119970123,54314.1061544626,62524.3752326701,48520.8835964004,58922.8144097356
2008-12-01,42799.1179324524,48315.4784017774,46062.4423712561,46329.9929949013,38399.6036877758,33485.9303232609,39643.8345961453,44879.2781371851,38123.1553580076
2009-01-01,42540.8872778511,40401.6392938262,38377.8639068881,47734.3588507696,39543.6536720452,40089.8589492452,37177.4849079713,45110.0343682368,47683.2136551293
2009-02-01,32910.7958636566,33953.5840407421,46097.9111243544,41358.8748886061,40808.026119049,31358.1002951384,44055.248367491,39068.9890846635,36780.7938466543
2009-03-01,21106.2763793508,22562.7348248606,25067.0766306767,25122.0393220017,31611.0347419938,24587.9678528987,28187.835819242,33523.7545145689,29976.9152704599
2009-04-01,10196.5067995335,34534.8314137394,26125.2717161832,31584.5888522338,21187.4784465828,20555.0708446208,26928.0850178395,28475.9667705489,19193.4127699847
2009-05-01,22400.101829272,28298.4138559712,29721.7131679016,46850.0782071541,24414.9213543778,43662.9660345352,39338.1178933343,26013.8431540959,35190.9037345737
2009-06-01,41476.6234379948,50262.9346850202,46349.5796417895,47806.7474689202,51632.1124254995,48440.1213226257,37961.8203782185,46482.5272690597,47334.322612462
2009-07-01,35783.6080285103,29846.154154589,44565.7189651699,35666.8456381365,52189.34371065,61384.5254724947,67305.5255515294,56770.3295782337,48989.1183899275
2009-08-01,41975.7885020459,58676.9123829862,52090.9666702946,58827.567016984,51226.8570290154,50900.7213356361,36893.6365511478,46175.4978080816,42114.5244910649
2009-09-01,61110.7172187895,50257.9068472578,48616.6380809212,53489.7847703148,60400.887440853,53705.4233129238,46325.7217803765,67318.7167493424,66810.7068804154
2009-10-01,54210.7840078385,38691.0789555593,44247.9321925374,43063.4287651461,51226.8570290154,26497.4208443898,59550.2459968544,43976.5540341524,57169.8361853221
2009-11-01,75403.0860612334,54067.476566033,54830.8794870947,58303.0894048596,50779.5629411833,61169.3357401151,61395.8171638077,49879.8243928359,49325.8299472793
2009-12-01,52384.3431974368,51103.0322413995,31162.2600388239,32192.7686898034,27375.435116026,34592.4264620358,43004.9106533374,21339.986930449,19007.7685796513
2010-01-01,44892.932760936,48247.8157417403,44701.6471772811,35051.5901119349,35275.6725928758,38111.0865454761,47444.6926794307,43846.6471038918,37556.2456609795
2010-02-01,50407.8349549529,36779.4315531885,35461.0086229104,27938.7206450707,40494.6677776853,33403.5581504609,26316.414672643,32396.2651770761,29860.1683981126
2010-03-01,35390.9640908652,37756.7543624898,38293.7884876192,39843.9160555833,37742.0373276713,31823.8899261288,31086.1877889522,31793.7496306709,29076.1437732374
2010-04-01,18335.5735944681,32563.3911442361,34574.2268293301,34038.4819140266,22120.8410849909,30822.5616614622,34953.9185726766,24542.6565985055,29550.7849258419
2010-05-01,33259.394986769,58599.4340274016,59583.7616292537,58827.567016984,65047.9588519944,51063.8815168598,51263.1767452132,25885.0738875608,31660.5584212454
2010-06-01,44652.0242919999,49786.8975660496,51363.0034343418,69485.9883187165,66209.1535322492,56516.1908959443,43627.5729852767,56770.3295782337,47069.7407309826
2010-07-01,61095.1242796215,65089.7414016724,61972.2796571266,69485.9883187165,65047.9588519944,61109.7321921935,57833.4204675516,54235.4178547226,58631.003087752
2010-08-01,69825.0665083156,50635.3792663833,53044.0795670293,69892.9803100262,51226.8570290154,50635.6169759139,25703.1987075296,46251.8949706149,49782.4912576247
2010-09-01,76024.6889960087,71297.1965876559,61140.924839691,72327.7948919655,62005.4073427445,64648.2749180978,60259.5220552154,69581.5542173683,74880.074520194
2010-10-01,68970.269122408,58599.4340274016,62705.1625245964,58346.6842889305,62630.479571538,64680.290854387,61064.8253396244,66727.9572080507,70859.6632621661
2010-11-01,67465.4518227837,52733.5258384234,55551.9787304608,56435.5733784217,53471.8262103513,61349.009717374,64010.8823979242,49983.0261296418,54426.8714461544
2010-12-01,60413.2582516409,23469.4548746502,45804.4677277928,50153.0364864823,26347.2727228041,30596.9613887755,31016.3603052457,31661.4075811221,43747.3907686653
2011-01-01,39712.0064525155,40478.5574962239,39928.6320670745,32192.7686898034,37898.2277456396,40197.9467230857,39321.4456055026,42070.715612378,42071.5156219554
2011-02-01,26148.7465988858,37307.3898965984,36113.4517848488,34459.8334225964,28578.4872941536,35217.6896617765,30765.9951993434,41551.7861103632,37045.9728213783
2011-03-01,15927.1802226666,25930.5057334493,28014.6177030465,33591.8931961162,26094.346328267,28294.8013345862,26501.6792207551,31518.4522418345,18478.8214209213
2011-04-01,10211.6439587215,20224.5004503971,18725.8445916862,27970.2421821488,30890.913109193,25082.3925056463,35691.9955120514,33030.7496934677,29618.7526221002
2011-05-01,26451.2285878528,38392.9361886699,37033.7642903226,35051.5901119349,61558.0587013541,61512.1701379196,45060.1257762345,35130.7037724062,40090.8688781942
2011-06-01,47915.7928448308,54553.4843396729,49329.9002980521,43831.5570604242,47605.5791217733,48844.90596514,44763.1008503679,49892.6205676167,49089.8717180187
2011-07-01,58257.0218196767,59265.3950033597,60491.2725709523,60590.888048032,56805.6998370402,61738.1035551289,56881.5129160065,51653.5291702573,48874.990587877
2011-08-01,56560.646872655,56148.0095958514,44562.8902433626,50488.7760676604,56805.6998370402,62537.066923575,61810.9102636838,49296.8066850712,72822.4488310262
2011-09-01,72265.5865177232,59171.070965541,56484.5475952142,60680.1479010522,70348.9941160478,64487.4020073226,59460.6877677488,66275.2885132868,72181.6449192284
2011-10-01,83627.0303498268,64883.5722796412,78937.5514526477,63864.9002534415,62374.0043400723,63883.1330871627,61810.9102636838,65313.8131282609,76835.3973738727
2011-11-01,77307.4375280293,55304.1210244382,65296.4729083769,56652.3500274252,50872.1048879299,63643.8345581356,54866.5985863125,49805.8506560583,59497.1923826651
2011-12-01,54541.486561267,53271.5667043545,50221.5318536814,50153.0364864823,53702.6894878563,43176.5211647098,43157.6568382275,46291.5399637612,43316.2811679581
2012-01-01,33205.9816712527,39285.4738857729,39166.5883107745,35047.739363507,40808.026119049,30596.9613887755,43630.2131617685,38149.7002138196,36252.7199216403
2012-02-01,37490.193310515,39045.6176913721,41953.9181981126,41614.129052162,32946.178754512,25809.0248995315,43004.9106533374,34851.3199860929,34758.0049101842
2012-03-01,17198.2690773751,28645.448156688,21169.8215865083,29285.9863539659,28149.1830539266,20702.4439304127,30471.5424164093,23058.0387905668,23928.0643635269
2012-04-01,34660.0670042476,38167.6931042414,37275.7451810949,41898.1513061245,47421.708151022,28369.8051267867,36398.5912816651,39832.6272782407,28143.8698217368
2012-05-01,42784.8364345777,62017.3276882436,52090.9666702946,50637.0586895178,26592.7745527226,50209.1964620182,48579.8517998504,25827.7136458455,19007.7685796513
2012-06-01,48996.2826277039,47239.6979986663,48147.4621988366,57342.6093551602,54808.9081112656,51205.1101059776,50557.4641628214,48735.0693902929,54625.49098029
2012-07-01,32124.16724722,43685.3267297477,46775.8037563112,47195.5142421036,42465.8567021897,50221.7704539773,40964.454999523,42514.0369177792,38551.3249206382
2012-08-01,60741.8957241392,54844.2555575561,51184.7981455843,50474.783500108,60249.7583451991,61589.2489016032,61581.7913891226,49352.6881643355,50925.892370658
2012-09-01,47986.9133122593,65089.7414016724,49397.3347753259,48113.1005069758,61473.1142305605,53594.8924026278,39338.1178933343,63940.4030685457,76239.2229999075
2012-10-01,83109.6071806578,65184.0600936665,53805.6569693922,67757.1192006973,41665.9591730475,42129.1256774244,36893.6365511478,43976.5540341524,53006.0637166808
2012-11-01,61455.6000685956,32997.5252058327,52316.756617214,31604.5997314838,32005.3683868837,51452.9399133337,37177.4849079713,33523.7545145689,41530.7450657518
2012-12-01,44713.6517101612,42580.8819773196,49770.6163624743,38815.0266743919,46699.796136387,41514.564336329,52480.8934271627,33884.1895347847,46636.2977876618
2013-01-01,24224.4915468098,23687.8833214873,32253.0522377661,35541.4572876765,40204.7502012803,35143.0469931306,30700.4775140019,28250.3274459029,31216.8011748081
2013-02-01,34376.7780803409,34120.3027075783,30777.4212527347,39839.8655582579,50603.4571560327,35798.7059669199,31454.2639067072,31376.7813969292,37875.6752552745
2013-03-01,21981.5468612013,23653.9652960642,44549.1570822389,62200.2782457659,46440.704520848,51079.3061241874,31405.6354076461,31851.6905352845,30138.5081503861
2013-04-01,22730.710429275,51265.0730729071,38268.6134303533,34648.4044352392,60893.1855257146,70218.3133264845,52470.9785824617,39049.8779280073,17534.083440168
2013-05-01,30897.8698265129,36652.535785624,46624.6059804543,49859.0622564817,26592.7745527226,37518.8731320359,43888.2824434544,28326.1649879907,32064.0045838285
2013-06-01,40005.8283805393,46988.8115040487,42740.3544076959,47394.5253145794,51972.9074031493,40184.1801495736,39738.1643731148,48703.4775272352,42794.8047262096
